Metabolite,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,HFD7,HFD8
CINPERENE,2.019619174,2.947867745,1.310921541,2.10559054,2.617758537,2.244830558,1.753561571,2.179730326,2.658632785,3.052564154,2.407117484,2.662504415,2.135631158,2.324814607,3.062038597,2.372013837
CYCLO(-SER-TYR),0.154915448,0.183596491,0.135843224,0.14953411,0.18817029,0.142224428,0.139891327,0.156241745,0.205576774,0.269459814,0.091592911,0.209420045,0.13327111,0.231160706,0.191934492,0.181266167
Cadaverine,0.762399435,1.045256616,0.925922748,1.126857987,0.779174442,0.688181,0.25447116,0.174839268,0.295180906,0.080476236,0.697875393,0.42392378,0.284743943,0.316592207,0.666308706,0.540212605
Calystegin B2,1.415035397,2.115176225,1.539666999,1.825397269,2.129084926,1.415354834,1.121182981,1.712661245,1.851859865,3.655383314,0.967839135,6.492226781,3.00732561,1.845284465,3.132572325,2.22848209
Caprolactam,3.045723559,4.320914996,2.667113182,3.247363281,4.026007837,3.798660798,3.632695832,1.469149958,2.800636947,0.854085847,2.963677092,4.219619933,3.836827491,2.185708094,0.73666978,7.356948682
Caproylglycine,3.512257849,4.108260743,2.326773502,3.298412022,1.421308033,2.92546222,1.305331927,6.456635608,1.798594973,2.568211088,2.087435021,2.339906149,3.315249458,1.633918213,2.351594153,4.481881499
Capryloylglycine,0.276043855,0.349636212,0.357470577,1.03228657,0.333337101,0.388964701,0.332275791,0.303476664,0.243215582,0.511810365,0.363292418,0.740101565,0.229541251,0.234201843,0.465286113,0.396688999
Capsi-amide,0.218474644,0.450960448,0.195958828,0.217094612,0.230585829,0.256555032,0.136080259,0.458969127,0.406288232,0.327079397,0.192065654,0.462152249,0.26670003,0.21504682,0.325611605,0.148171695
Captopril,0.455703401,0.577192384,0.590125643,0.62428641,0.575944215,0.588198376,0.54853316,0.500990496,0.401509273,0.465682552,0.599736553,0.41653644,0.378935183,0.430309021,0.598542646,0.636471812
Carbaryl,0.524815341,0.274907145,1.202097525,1.092316785,1.000322264,0.973557241,0.689447335,0.544949334,1.074786322,0.699013708,0.492847987,0.844727307,0.636329942,0.723975548,1.302514521,0.990609625
Carbetamide,1.759756735,1.024775254,1.214210684,1.147818916,0.564269457,1.005623,1.442815277,1.473214825,0.485696762,0.635409593,1.170025346,1.120333675,0.853135722,0.435591675,0.61210401,1.064231635
Carbocysteine,2.940790226,3.3508525,2.522141969,2.61849323,2.780490244,2.513969812,2.568731821,2.428230609,1.764809071,2.005973583,1.922983992,2.582271829,2.897543072,2.262111672,2.999698686,5.402233794
Carboprost,0.310976386,0.623694028,0.319188328,0.300143936,0.332008322,0.38086596,0.38485818,0.442906619,0.308556177,0.446970919,0.344807788,0.414971166,0.293504727,0.421063884,0.393895282,0.348069415
Cassaidine,0.876767251,2.05799981,1.233914368,1.742561261,0.906817632,2.411361692,1.451747004,2.181393542,2.292947296,2.642469998,2.749918645,1.997871031,2.367789785,2.056918317,3.733254194,1.718287146
Cedefingol,0.51965399,5.013641982,1.233550832,1.244382637,0.536073035,0.923048812,0.671304811,3.654927602,1.624080713,2.798420805,1.683569603,0.31316637,3.055590069,1.59543142,4.796063896,2.854364046
Cervonoyl ethanolamide,31.55801613,64.96201349,38.89954404,36.85986722,24.28961361,30.95377392,39.08314753,40.67306065,30.25779843,38.62771424,34.17787798,37.59781587,35.70007435,32.43045559,45.29692723,39.3782909
Cetilistat,1.595026975,2.004923521,2.718430985,1.891931084,1.778100466,1.201797676,1.407368172,0.993811794,1.285917786,1.025263161,1.021159514,1.19985935,1.37446619,1.925355032,1.607853663,1.578511322
Cholest-4-en-3-one,6.418091578,6.404677636,9.521426687,13.77307292,15.46025852,16.38504561,30.75583018,11.91905535,1.02586758,1.033018983,0.664016079,2.741660019,24.9907157,23.1957419,45.15382885,32.72162667
Cholestenone,82.14246292,90.64692103,27.23075867,62.03154323,37.46891317,80.62353073,66.05808029,98.70751268,0.628988022,0.324286942,0.913955098,2.095661058,41.49212778,50.07209846,100.9869751,31.21627804
Choline,545.8144809,716.4037696,709.6025428,548.9622793,462.0361691,614.8978405,651.6981438,488.2482324,415.1976462,702.4672499,631.7492454,650.0567265,436.9470587,498.163994,1143.479017,847.2673121
Choline O-Sulfate,0.701618227,1.521856618,1.395952939,0.997999623,0.546797437,0.303299555,0.394460584,0.513838618,1.977463434,0.888729066,2.075395696,0.357272529,0.466257892,0.816785626,0.437118726,0.440568237
Cilazapril,4.830049242,1.840687277,5.153293896,5.561480692,0.179049342,0.098786736,0.554918372,1.431265209,1.650253201,0.732693251,0.383620181,0.153471852,0.215268383,1.352714855,0.295936618,0.076202137
Cilostazol,0.034273996,0.044002683,0.029056715,0.144150601,0.025721765,0.035803692,0.024229785,0.050406898,0.025029169,0.034803514,0.034613395,0.025588441,0.025472299,0.045580152,0.142735987,0.029629295
Cinnamic acid,892.8342657,769.8992434,670.5846406,842.3344038,750.3338892,1069.728042,1015.663773,729.3703149,407.2757049,331.8898616,992.2543676,567.9217074,430.0982614,261.4807602,342.7077273,990.0417656
Coproporphyrin III,0.733318112,0.2144766,2.649320298,0.277313658,0.095143597,0.207401242,0.698511751,0.768672548,0.561634253,0.426251239,0.462876613,0.34546785,2.022689561,0.384996356,0.251538127,0.219137565
Cortisone,2.673387913,2.827035035,1.792262594,1.988584935,4.861027756,4.978904027,4.444352592,5.009094233,3.102099163,3.896848872,2.040447462,3.333014668,4.278387017,3.263129133,3.271118143,2.888189233
Coumarin,3.102117501,3.14309271,2.400228084,2.911996766,2.466560856,3.250663254,3.786458964,3.694188302,1.478017267,1.806477393,3.767969066,1.922533302,1.604444539,1.49435746,2.12531849,3.190797926
Coumarone,15.62798761,13.61414603,11.15588073,12.60725036,10.89090295,19.74500234,13.64068669,11.93618423,6.427276964,5.035065514,15.74568086,8.395731309,7.552308394,4.442532145,4.690012392,17.43205608
Creatine,64.47827986,17.06513403,13.58017119,21.47511312,9.506723794,27.61688299,16.204155,14.57673349,44.43121963,104.3122074,76.82699992,80.55395884,176.6239747,180.6559102,36.47019498,47.60785153
Creatinine,1.133994732,1.161183451,0.751158052,0.635077621,4.165888986,0.80466438,0.663606821,1.04155823,1.751493317,3.891155224,2.527408494,2.745480576,7.596851704,5.945812226,2.547159858,1.116765743
Cromakalim,0.784305441,0.579640368,0.486356639,0.676129108,3.361695175,0.677672485,1.204034767,0.246588018,1.037170422,1.47017822,0.552180596,0.696571671,0.797567257,1.441078523,0.992908156,1.311003685
Crotanecine,0.825095815,1.574754126,1.372785091,1.022289246,6.449698135,1.537936459,1.419248144,0.767506415,10.13893286,4.478865364,10.79251842,1.256813026,1.046968456,11.8286913,1.803113416,2.629578267
Crotetamide,0.188876634,0.056661263,0.05555015,0.196982982,0.0431921,0.090940886,0.116917361,0.085794346,0.128951907,0.269663919,0.066587931,0.083825255,0.221152218,0.208492209,0.076545934,0.056538963
Cumene,0.023261103,0.036179453,0.026714912,0.215436125,0.168914215,0.186047692,0.207141427,0.253490404,0.26576331,0.030820732,0.030725965,0.29446892,0.274241181,0.377001248,0.524354931,0.331674601
Cyclamic acid,2.602190971,1.54607134,2.144497621,2.123383837,0.506668223,0.257776437,0.257135255,0.269497842,1.053675908,0.870697447,1.473619757,0.99459346,0.799924743,0.785513538,0.720119464,0.518378749
Cyclo(leucylprolyl),0.478377423,0.588618658,0.575229308,0.63710465,0.56158401,0.562302043,0.539473533,0.680647746,0.396140855,0.417534543,0.509929277,0.420821658,0.402261021,0.394567571,0.579051301,0.522306624
Cyclohexylamine,3.645612194,5.831673753,2.900477119,3.781707345,2.772160502,3.514277909,3.237033664,3.883879116,3.684840864,4.63354677,3.306151706,3.531928628,4.129146217,5.821899022,7.71366381,3.793220825
Cyclopentolate,0.075049116,0.045193108,0.049110037,0.063825923,0.163523033,0.094026505,0.187586132,0.09904882,0.118949738,0.089845712,0.099841397,0.080494323,0.17918035,0.077644264,0.045578355,0.085599976
Cyclopiazonic acid,0.04313144,0.064358778,0.046123152,0.046388748,0.040673605,0.055428045,0.058923117,0.07073978,0.052391342,0.073466177,0.059482509,0.091150438,0.056762815,0.066518066,0.121404082,0.058103871
Cyprodenate,39.93113187,73.83018163,26.24959237,61.61397836,17.54492167,42.7732903,24.49054948,40.88114824,36.360879,51.5838127,69.94033925,45.32307487,60.74994776,52.04014953,95.53697808,47.69698688
Cystathionine ketimine,0.282019978,0.336056951,0.312505727,0.351236566,0.078999961,0.056524853,0.18187617,0.282187976,0.178576428,0.097777972,0.116476177,0.070226646,0.060375357,0.257208275,0.106670588,0.061403864
Cytidine,113.6173289,84.65707621,83.96943327,157.2059566,69.62296583,173.3445718,136.2564592,220.6249312,61.63189212,189.5833105,141.474444,148.8435814,141.9565884,51.77164992,184.6504185,117.8823734
Cytosine,59.52171678,36.18834573,52.45740243,48.09412728,48.38109188,71.21073612,70.93893553,31.09828856,30.99624274,76.71422367,62.71632068,53.1767515,65.28033829,26.4393012,83.72257689,58.17860389
D-(+)-Pipecolinic acid,95.05742482,169.2233169,135.708251,183.2634642,120.0349853,121.8228661,110.4655624,41.74668981,24.88621244,16.22838635,134.5579992,44.04558342,29.25152813,34.73099467,55.09524239,217.3117142
D-(+)-Proline,795.618931,959.8620582,896.058969,1002.066008,871.9080234,1013.488071,941.2809836,490.5346794,312.6573931,401.7265671,949.174685,416.2818742,334.8041964,351.2661783,495.4364482,983.4695149
D-(-)-2-Aminobutyric acid,15.08046492,11.08581812,11.5980474,13.59204659,16.8395113,11.3771578,14.60336608,11.18337297,15.84439766,11.28633653,9.428774722,16.37674899,15.65195544,12.12705376,10.75713803,13.83841526
D-(−)-Morphine,0.117154106,0.038753705,0.079789278,0.099961287,0.070662705,0.058088087,0.044630931,0.034613357,0.064481785,0.03908671,0.034023767,0.036653861,0.029397626,0.135527657,0.098036574,0.084380781
D-Glucosamine 6-phosphate,10.79152296,4.017222636,9.493344227,9.310513558,4.079521549,11.85283519,6.549854953,12.97560402,3.865821605,4.616557788,6.032088445,4.555310548,3.154672121,2.790343635,5.903867637,3.222189812
D-Homoproline,5.361999116,5.9501549,9.170310889,5.624764606,4.008668734,3.217333712,3.234256454,3.013992615,2.37651339,6.489924175,6.534977006,5.047464871,6.300911076,7.721277221,8.203538245,2.773302753
D-PANTOTHENIC ACID,44.58927638,36.45544107,43.83969321,39.15986242,38.84360091,60.36189372,48.60199243,28.82731956,49.84616294,33.79802998,41.69913018,33.48250392,26.43844178,50.22706787,28.43709629,34.79457896
D-Sphingosine,2.331134568,16.50841216,2.775587293,10.7442775,3.013875615,9.759767888,1.738839188,2.138640733,2.900616324,3.149228157,3.123928696,2.513864124,2.414861711,3.107997823,15.94173354,4.55888878
D-lysopine,3.333660841,1.530130485,1.954842674,2.338352785,0.888467157,1.457347097,2.663309813,2.856269876,0.652535851,0.986032349,2.142770322,1.953528004,1.17518996,0.51268035,0.640765776,0.996252523
D-ribosylnicotinate,0.19592869,0.375615522,0.239376238,0.271031977,0.168495764,0.102946031,0.157881617,0.203606905,0.154411377,0.135363558,0.164756185,0.064433633,0.130651269,0.174807722,0.096258052,0.05857129
DIBOA,0.160158003,0.220387871,0.20675122,0.147775411,0.146173309,0.14700078,0.164346399,0.154276613,0.130693726,0.1590503,0.172518943,0.135194443,0.136019744,0.152845811,0.207128613,0.178398057
DIMBOA,0.33697183,0.146835572,0.675380326,0.117069647,0.426424962,0.148656015,1.333141014,1.981536142,3.493955074,3.299994203,0.619476668,2.597194791,1.677081652,0.704362097,1.491306005,0.373676625
"DL-2,6-Diaminopimelic acid",3.085142546,2.157674967,2.016359965,2.89872263,1.725005547,3.569190044,3.146650345,4.833666207,1.80382745,2.216426044,2.945957024,3.92311682,2.990056098,1.834865082,2.68092732,3.249809907
DL-Ala-DL-Leu,14.83137428,7.938781608,7.292217948,8.646156497,3.90566102,9.731971697,12.66591225,17.60405547,1.706283142,3.433518456,9.508769533,2.883473777,7.069629186,1.869943903,3.20674342,8.125348202
DL-Ala-DL-Phe,2.334346784,0.878461136,0.861411668,0.941911105,0.284867068,0.869477893,1.526583581,1.970266932,0.161236205,0.261557489,0.959240804,1.425957213,0.689562979,0.272238346,0.366301302,0.735155626
DL-Arginine,5.418275816,3.383454687,2.836405193,11.36841393,3.426579093,15.97157642,5.591871065,15.21155334,3.859010782,5.596255204,11.17997458,14.15965874,11.34779586,4.684594044,14.71499333,11.83436736
DL-Atenolol,2.186241791,1.143548585,1.941084756,1.295752592,0.932695171,1.463898985,2.047298182,2.849427891,1.037746899,1.4294716,1.074047174,2.596004454,1.932921131,1.007713851,2.326548867,1.575481576
DL-Carnitine,1.230461135,1.967579582,0.988031494,2.043565678,2.536083412,1.24325934,2.272752565,1.260368621,2.852432804,2.698849913,1.547718011,2.036223453,2.162130626,3.087384337,2.007751034,2.086311306
DL-Cerulenin,0.025665971,0.095454364,0.094822914,0.077007633,0.058009801,0.074034842,0.025235632,0.031121635,0.084543179,0.031817003,0.033013936,0.024639836,0.086974584,0.106964632,0.133720415,0.095003923
DL-Cycloserine,1.830961831,4.672253915,4.328500144,9.309679714,3.639025096,2.703927243,1.209615741,3.378200517,1.485274176,3.789322675,2.070646387,2.411766309,1.468814564,5.864508288,11.152662,5.972241058
DL-Glutamic acid,405.7821103,429.9744664,329.8456923,444.4928193,399.2758945,531.9273465,516.4661054,433.0919849,248.6337524,259.0397522,485.2744024,332.6089602,257.4080552,208.8225272,315.2708236,484.3864393
DL-Glutamine,149.1828621,95.70400234,224.3256226,161.8643068,115.8457715,86.30943425,143.5343378,105.1529195,51.8116296,71.21611004,93.65533365,103.6590412,71.46615026,25.85578808,120.9964195,103.1728702
DL-Histidine,0.640243193,0.467562444,0.554503924,0.582378709,0.59150906,0.421305418,0.516453742,0.537848423,0.524493976,0.472276854,0.394280062,0.811312847,0.803406225,0.526470087,0.865260671,0.56881041
DL-Homoserine,6.475010874,6.274314206,7.452143504,6.957383366,2.202797586,11.0137407,8.195283528,7.44431611,1.71402818,5.66513811,8.511481695,5.672353908,1.612634248,7.489509807,4.826992504,6.178742102
DL-Leucineamide,1.345310429,0.647324249,1.616502553,0.633829918,0.539391352,0.499667552,0.416120648,0.652109744,0.867491155,0.910594872,0.918538287,0.783134257,0.743607128,1.029191894,0.773834326,0.465618524
DL-Lysine,0.929994745,0.578138786,0.758532531,1.303705163,0.309013603,0.491003192,0.727102176,1.01997784,0.529504312,0.531944848,0.920533378,0.457442452,0.750050551,0.246432614,0.395518675,0.846349504
DL-Mevalonic acid,0.941238049,1.555350241,1.199881834,1.110269182,0.744807829,0.821605284,0.919054563,1.17557582,1.058006657,1.447909051,1.493753444,1.000490303,1.134977202,1.343233508,1.778066439,1.305767201
DL-Phenylalanine,43.36499443,277.2145889,227.1102496,429.5725284,283.3255982,219.6676979,222.2617977,94.2390476,87.70223606,278.6543617,272.8250842,2.248872762,46.50112294,80.51633954,348.6712887,347.9032647
DL-TYROSINE,0.5388307,0.571125632,0.480443785,0.495472798,0.468315671,0.47371574,0.560901849,0.628345016,0.160788728,0.437282144,0.699291006,0.504545817,0.494392397,0.069026913,0.574450636,0.570326948
DL-Tryptophan,266.5815459,245.8231498,205.2626696,285.3772275,220.4288398,341.6164767,298.2272659,261.7307797,129.8979238,131.4358504,360.8332105,176.2253844,133.7610955,108.5628941,160.4206704,308.6061827
DMDM hydantoin,20.94294319,17.03103003,17.11976071,13.37076384,25.6142145,20.25228553,29.1465687,34.35181875,35.78653176,27.45909203,18.4513412,22.44719408,26.47245302,31.04511506,43.60208614,22.26938558
DNOP,1.014328457,0.63145151,2.549550703,0.792863286,2.243312118,0.856547135,1.453908082,0.889872285,2.542324881,1.085148915,0.440913403,0.674428648,0.476987104,0.483709322,0.596547634,0.416357566
Daidzein,0.026882975,0.043673712,0.029225289,0.032311754,0.032908641,0.029470427,0.02662527,0.034859275,0.028188447,0.035834344,0.035205152,0.029079759,0.030467415,0.039172899,0.062119407,0.033968999
Daminozide,42.9757221,56.98336813,37.84173293,41.01504004,58.16809543,41.07461961,41.31086933,41.95590993,40.60423584,46.04121053,38.10747075,38.58373913,33.98348249,41.68033396,40.56719667,40.71997853
Decanohydroxamic acid,0.024105654,0.037612881,0.023953678,0.031521107,0.022008065,0.022151303,0.021277292,0.026305535,0.024679192,0.049328203,0.038425907,0.061413822,0.065859139,0.070369671,0.044102394,0.031875179
Decylubiquinone,0.057486923,0.080454164,0.04738942,0.052895202,0.099240429,0.070355123,0.055274231,0.080596723,0.08831384,0.120727207,0.06647625,0.078697554,0.104761745,0.077174417,0.117457973,0.059339637
Deferiprone,25.40413699,8.313460713,22.05038505,22.62691473,7.912404329,23.49499814,24.6678728,29.29345974,9.544868103,4.045337885,9.931971707,24.55174863,28.31931491,4.424538309,33.97291638,15.10851632
Dehydrocholic acid,0.969119402,1.200027954,0.767004422,1.740260078,1.305155402,1.217362279,1.955421833,2.011099105,0.908312351,0.980098193,0.793942025,0.612101313,1.196941778,1.194695085,1.170509438,0.967376587
Deidaclin,0.085051524,0.112614144,0.081678352,0.074913172,0.079578521,0.079326396,0.081887601,0.077494337,0.066689453,0.078032441,0.084106709,0.073856212,0.071298028,0.100476426,0.130667836,0.084356091
Deoxyinosine,9.248241553,11.38642584,27.12010091,16.75253616,13.71302207,13.27713783,16.40745984,6.04802322,4.920161254,3.43528723,12.20765566,3.84958967,2.792416721,3.365969696,4.633833641,16.38397697
Dibenzothiophene,0.944631687,0.869146071,0.857439213,0.665328372,0.475656793,1.167640258,0.936186772,1.337096561,3.674952863,4.746405718,3.208766009,3.098565968,2.558083883,1.992207313,3.252345723,1.550671636
Dibutyl malate,3.840328997,4.01010882,2.411938957,3.38749869,4.366586546,2.8612959,3.242433988,2.868423717,4.354825912,4.73946743,3.364360047,4.143646722,7.234132379,4.491043934,5.042533434,3.686698909
Dibutyl sebacate,1.506139325,2.587869495,11.8716632,1.593068615,1.911304546,2.235090043,3.114056352,2.006717357,1.766390842,1.74141432,1.964129255,2.7857046,2.882927626,1.750759148,3.128376299,3.021747384
Dicyclomine,1.193782905,1.897807793,0.918637881,1.332266772,1.098571641,0.939406283,0.876826397,0.743786128,1.365065084,1.111599471,1.149602612,1.553548304,1.320789242,1.169565478,1.706272601,1.510645065
Diethanolamine,84.83512788,148.8166754,120.4266133,159.8172788,106.5340626,107.56895,98.37279332,39.13094374,23.3593727,16.03988957,120.3794758,40.85534294,27.45621084,32.61207057,48.58566852,191.8033339
Digitoxose,2.529591294,3.862513017,5.886274877,2.507575485,12.12409326,3.58988071,4.331003134,3.453964427,11.80603519,15.40068794,4.579103299,5.327264457,20.68444362,17.83210993,6.374506926,7.620865516
