Metabolite,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,HFD7,HFD8
.alpha.-Aminoadipic acid,0.286659699,0.295179625,0.348494363,0.324058368,0.268586388,0.32549986,0.316429713,0.383796724,0.25656358,0.333670325,0.358146433,0.283408103,0.291424081,0.298197843,0.378488972,0.298966809
"1,18-Octadecanedioic acid",7.783851624,12.23969124,4.532436194,12.52355722,19.74314479,9.876544475,9.181837341,5.318129986,27.82264096,13.85975823,6.29680135,8.214732139,8.607657259,4.653542435,3.961622115,3.283835578
"1,1′-MONOGLYCERIDE CITRATE",0.617345895,0.461509637,0.68828901,0.610915677,0.424160244,0.422609096,0.59997916,0.614135412,0.503060216,0.531066932,0.818358972,0.517472949,0.535032507,0.687599995,0.693928441,0.69869604
"1,2,3,4-tetrahydro-β-carboline-3-carboxylic acid",0.216211128,0.157255352,0.151341076,0.140332761,0.134785689,0.115410946,0.130237629,0.130632219,0.117865799,0.127740065,0.15433764,0.129514402,0.141530701,0.156520164,0.150011501,0.12854003
"1,2-Dideoxy-3-C-methyl-1-(2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydro-1-naphthalenyl)pentitol",4.864925415,4.934881431,3.368396719,1.692574315,19.09874027,14.08040037,11.12394674,4.985447766,7.363580112,35.98705419,2.628774525,1.587835123,1.375319791,2.951482583,2.208905576,1.433443437
"1,2-Dilauroyl-3-myristoyl-rac-glycerol",0.49475311,4.299703441,0.969737444,0.761310023,0.356419587,1.442297924,0.5522123,0.367702699,2.334617798,0.791763676,0.644884564,1.345825078,1.258443573,1.482896883,0.956604417,0.954458354
"1,3,4,5-Tetrahydroxycyclohexanecarboxylic acid",2.462474728,2.824908291,2.908054494,2.8958784,2.50920535,2.840824715,2.786059297,2.313073956,1.482256923,1.71757793,2.852779862,1.88524983,1.837036361,1.46023862,2.319543316,2.754785491
"1,3-Dihydroxy-2-propanyl (7Z,10Z,13Z,16Z)-7,10,13,16-docosatetraenoate",0.814047854,2.107218151,0.542379072,0.876667647,2.003154591,1.620489546,0.940567447,0.463214893,1.128175206,1.12088443,0.896172873,1.374960194,1.474729049,1.27597015,1.263372246,0.925548531
"1,3-Dihydroxy-2-propanyl (9Z)-9-tetradecenoate",27.84100107,52.59405848,24.43762936,35.83721549,49.52666678,25.89127799,34.46866346,23.58606752,25.58644546,30.16209136,33.36900979,27.09189014,35.87793755,14.89681565,12.07646426,22.41562855
"1,3-Dihydroxy-2-propanyl 22-methyltetracosanoate",3.807508353,16.01311735,8.658265363,10.92926096,3.210810813,2.875856449,3.217797092,2.764577054,3.222872682,2.98830206,4.36561526,1.002233979,1.737677128,2.731357324,1.677988944,1.344400758
"1,3-Dihydroxy-3,4a,8,8-tetramethyl-4-[(2Z)-3-methyl-2,4-pentadien-1-yl]decahydro-2-naphthalenyl acetate",0.581215896,0.799867353,0.621464833,0.678647066,0.595222936,0.589728495,0.644515497,0.694145615,0.526209542,0.655176895,0.62308879,0.722799292,0.633774897,0.714648479,0.71832119,0.705204233
"1,4,5-Trihydroxy-5-hydroxymethyl-2-methoxycyclohex-1-en-3-one",0.288551111,0.233324606,0.528684193,0.434343018,0.171321375,0.191528521,0.289122777,0.303440584,0.493807167,0.693128808,0.482232793,0.333753369,0.323965913,0.326305332,0.343951365,0.413934229
"1,7-Dihydroxy-3-methoxy-2-prenylxanthone",0.508265032,0.632885341,0.40088096,0.610342303,0.517344073,0.566947259,0.594010413,0.59200186,0.459524248,0.573268253,0.611973204,0.704939961,0.527939931,0.582886458,0.787797521,0.645766948
"1,7-Dihydroxy-6,6-dimethyl-3,5,5a,6,7,8,9a,9b-octahydronaphtho[1,2-c]furan-9(1H)-one",0.402485824,0.256618041,0.272794654,0.305137765,0.366740601,0.282580118,0.316455961,1.312118623,0.231014698,0.220045341,0.326301524,0.402263534,0.235164947,0.308955036,0.480499791,0.325571132
"1-(2-Ethoxyethyl)-2-(4-methyl-1,4-diazepan-1-yl)-1H-benzimidazol-5-ol",0.297363973,0.235207338,0.147220626,0.320427485,0.217752663,0.192664804,0.2084429,0.246496962,0.26804828,0.308185803,0.198833451,0.291740019,0.293532598,0.284967998,0.362344458,0.192859362
"1-(3,4-Dihydroxyphenyl)-7-(4-hydroxyphenyl)-3,5-heptanedione",0.851643099,0.954198233,0.898787522,0.933125069,0.819207125,0.854915698,0.957377231,0.869434988,0.776256809,0.956641903,0.68600862,1.037401333,0.792918655,0.976971738,0.819022731,0.944430568
"1-(7-Amino-2,3-dihydro-1H-pyrazolo[4,3-d]pyrimidin-3-yl)-1,4-anhydropentitol",3.024027028,4.302590554,4.59548857,4.438346204,1.552774237,2.410020351,1.478433576,0.586852338,0.376693437,0.458366176,1.789088727,0.458917293,0.440297058,0.51097316,0.613530942,0.737007325
"1-(9Z-hexadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycerol",0.187876985,0.310646995,0.243897414,0.256209698,0.2263528,1.58999501,1.408827334,1.646400498,0.8420538,1.279612513,1.247248535,0.829782149,0.322934467,0.514644588,1.064239795,0.38118624
1-(Decanoyloxy)-3-(octanoyloxy)-2-propanyl tridecanoate,0.074643501,0.126669859,0.098329329,0.122171968,0.079127431,0.069302558,0.089981675,0.093973059,0.089004918,0.100335455,0.115997869,0.110188764,0.10519385,0.104782063,0.148306631,0.112637208
1-(Propyldisulfanyl)-1-(propylsulfinyl)propane,2.511498876,2.244387042,2.348026589,2.984828991,2.010139232,2.958661453,3.750419777,20.30093474,3.187240211,8.275617815,5.914620269,4.790016441,4.289877197,4.574860633,9.366873704,3.315815914
1-(malonylamino)cyclopropane-1-carboxylic acid,5.508546263,5.613732326,8.99562652,6.535169924,6.707916842,5.229975133,5.223792935,3.979699865,3.45218406,3.898105164,8.981926173,2.802170976,3.027025992,4.411551807,2.847690646,6.832236511
1-(sn-glycero-3-phospho)-1D-myo-inositol,0.377439121,0.282162388,0.420813034,0.334444965,0.259082435,0.257544216,0.340940259,0.375476264,0.307565997,0.324689024,0.419409534,0.316377798,0.327113537,0.340220251,0.424260925,0.341661824
"1-(β-D-Ribofuranosyl)-1,3,4,7-tetrahydro-2H-1,3-diazepin-2-one",1.695069963,1.944554857,3.373171141,1.993407867,1.696004713,1.955511093,1.917812751,1.67920521,1.020326893,1.182312544,1.963740542,1.297731232,1.264542991,1.12679175,1.596681647,1.896285102
1-(β-D-ribofuranosyl)thymine,3.034633453,2.41903221,2.141951809,6.822889508,1.755820071,3.18387704,1.575622978,3.330136531,1.998348378,3.622393212,2.024330943,3.911443112,2.791142842,1.229936622,4.066176931,3.013745983
1-Acetylcyclohexyl acetate,7.134803655,4.42904269,10.0591105,7.699822436,8.062801249,7.390383392,8.970400348,8.026267049,5.894487906,6.482264356,6.816467791,6.56482753,7.541139451,7.23253951,5.417825455,7.062705478
1-Isopropyl citrate,0.765443512,0.775010882,0.821518523,0.893394148,0.594518222,0.738808029,0.694665774,1.004552284,0.604174993,0.828853799,0.898299805,0.742851549,0.702399485,0.779498228,1,0.754731431
"1-Isopropyl-4,8-dimethyl-9-oxospiro[4.5]dec-7-en-2-yl acetate",0.123303786,0.179691805,0.136127854,0.144018967,0.116464831,0.12214172,0.13413612,0.143275592,0.109159374,0.140017551,0.183436024,0.140645668,0.138859765,0.153519937,0.197629191,0.153683383
1-Methylinosine,5.186979732,27.94386908,5.549388356,5.514555364,4.48580922,4.453585808,3.445315091,8.935852799,3.465269901,6.952427849,2.049175167,5.040641259,1.729543098,1.771240609,2.090410533,1.889400578
1-Myristoyl-2-hydroxy-sn-glycero-3-PE,13.94869863,4.375987713,25.67325994,11.22855199,2.450822256,5.998889802,6.875130311,14.91259432,10.46244612,3.868463719,5.315513881,6.818142779,4.218111593,3.57130082,5.85867049,2.85075644
"1-O-(9,16,17-Trihydroxy-18-oxokauran-18-yl)hexopyranose",2.545330957,1.918292615,1.317277404,2.628115203,1.742539604,2.023890179,2.440454381,1.654098131,1.658491118,2.2539755,2.566679769,8.41658341,2.518535564,2.781272835,2.793748402,3.116486517
1-O-(indol-3-ylacetyl)-β-D-glucose,0.070401828,0.107189676,0.077868794,0.082710625,0.065363868,0.073753448,0.078889726,0.084144062,0.064309317,0.074076321,0.103214765,0.071007597,0.070012654,0.088710329,0.109034001,0.082532032
1-Octadecyl Lysophosphatidic Acid,2.419106542,4.359922883,1.909965412,2.22221044,2.489430857,2.670667646,2.93202068,2.742742401,2.514329966,2.804530842,3.492211938,3.090036262,2.820496594,3.595141827,3.650589698,3.27315917
1-Oleoyl-rac-glycerol,1.037057825,1.309936077,1.049452622,1.470714913,1.094266981,0.748512601,0.860358195,0.767392112,0.930437773,0.744455733,1.070996192,0.918111745,0.732278944,0.988549242,0.847747445,0.793452392
1-Palmitoyl-2-hydroxy-sn-glycero-3-PE,79.55452233,71.72062731,214.4662462,79.17101541,14.80921112,52.46469164,36.05419505,123.4050763,123.0070226,46.39774033,58.92210959,62.51961999,35.76250117,75.77220532,166.6710056,32.96882978
"1-Pentofuranosyl-2,4(1H,3H)-pyrimidinedione",22.29399608,5.038379302,12.10635449,24.79718771,3.981483564,19.42861089,10.67879145,29.4520548,9.934946471,36.98685324,14.67253934,28.28357426,21.17119607,9.995121138,25.60084472,6.585839047
"1-Phenyl-1,3-octadecanedione",5.040204083,8.673978526,4.384324022,10.71573941,4.972443077,5.831478258,6.257360344,5.352237351,4.183227316,3.506861289,9.326972742,8.695063877,5.512472023,3.35741657,11.65246777,7.626392537
1-S-[(1E)-N-Hydroxy-9-(methylsulfanyl)nonanimidoyl]-1-thio-β-D-glucopyranose,0.121685962,0.165209355,0.146825053,0.168472146,0.106735711,0.130635575,0.137906852,0.149056111,0.091448132,0.101871025,0.153005222,0.105826436,0.09907364,0.113413842,0.137720118,0.152528228
1-Stearoyl-2-oleoyl-sn-glycerol,5.088001963,4.462320116,3.477015527,3.549777419,2.108317708,3.51204858,4.354839198,3.617248869,5.126439929,3.257515201,3.59629634,2.756568025,2.781868324,4.770037715,4.560386247,2.569799485
1-Thio-β-D-glucopyranose,6.098948202,3.307460822,7.220394589,4.267196973,4.238555128,4.868708887,5.65556619,5.612819563,5.072480456,3.58279413,7.786175066,2.868580178,4.698580611,6.158686518,3.108595716,4.983230205
"1-[4-(1,2,3,4-Tetrahydroxybutyl)-1H-imidazol-2-yl]ethanone",2.286649786,2.722008674,5.374896388,3.178247444,2.715215432,1.448271529,1.381286985,1.719826745,0.85184191,1.634332687,1.832980995,1.191487899,1.708405532,1.865501043,1.333024105,2.417579713
"1-[4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidine-2,4(1H,3H)-dione",37.33874209,32.92516986,66.1614758,56.02324287,38.77492418,44.30931924,60.78339329,16.49053838,18.98712768,10.24542956,45.27020133,11.8131527,11.12786536,16.52136085,12.38653676,44.69896324
1-[5-(4-Hydroxy-2-butanyl)-2-methyltetrahydro-2-furanyl]-4-methyl-2-pentanone,0.150065272,0.255436113,0.2766952,0.533227684,0.387040236,0.190659901,0.161188186,0.169735605,0.219012864,0.238882224,0.308377037,0.185898759,0.172444419,0.496625631,0.224706102,0.361032337
1-heptadecanoyl-sn-glycero-3-phosphate,17.93237378,11.39751263,9.072051887,13.03889277,3.116122078,5.374994923,4.159897521,5.477727397,9.303627945,7.5260286,6.352437131,22.88988775,10.45425579,3.444626796,23.61730261,7.736056751
1-linoleoyl-sn-glycero-3-phosphoethanolamine,0.090371911,0.142084948,0.098886874,0.117318492,0.210731145,0.176097448,0.100004536,0.108114974,0.136433099,0.102753307,0.122272952,0.147536746,0.092526015,0.119059538,0.130281765,0.105900854
"1-methyl-1,2,3,4-tetrahydro-β-carboline-3-carboxylic acid",0.914419453,1.042764427,0.767262039,0.912320577,0.825614447,0.777399291,0.557432785,0.778514765,0.647556852,0.79925119,0.545649841,0.661956068,0.673139607,0.57945097,0.710447851,0.486029767
1-nonanoic acid,1.083516569,0.655742074,0.297248519,0.338838249,0.407565103,1.10380728,1.214867202,1.567041984,0.635920507,1.316765462,0.474839875,1.405875239,0.3305612,0.575968259,0.487463281,1.843490973
1-stearoyl-2-arachidonoyl-sn-glycero-3-phosphoserine,0.198911413,0.18189279,0.155053922,0.38611498,0.316702713,0.212183547,0.343775994,0.189193949,0.442014064,0.515799227,0.137593082,0.319195261,0.143201832,0.180317256,0.171349476,0.138404444
"10,16-Dihydroxyhexadecanoic acid",6.850414149,11.96254827,6.159475013,7.414212403,5.697080114,5.048017984,6.467671482,6.240426419,5.125568899,6.168213085,6.841743436,3.56025398,3.641566117,6.204706819,5.143689993,2.751724787
"10-(3,4-Dihydroxy-5,6-dimethyl-2-heptanyl)-5,6-dihydroxy-7a,9a-dimethylhexadecahydro-3H-benzo[c]indeno[5,4-e]oxepin-3-one",1.80631906,4.310209699,2.147203314,2.466805917,2.889698682,4.907918701,3.817149842,2.606196891,1.867398607,2.227595598,3.129836192,4.881218328,3.848878753,2.761485635,2.623110023,5.732973294
"10-Ethyl-4-propyl-5,9,10,11-tetrahydro-1H-furo[3′,4′:5,6]cyclonona[1,2-c]furan-1,3,6,8(4H)-tetrone",0.078469035,0.117033244,0.098223234,0.105213925,0.099730146,0.081237505,0.091523584,0.091478263,0.083250572,0.096801747,0.102253222,0.094122119,0.108801764,0.106906387,0.111307523,0.090659841
10-GINGEROL,0.814155289,1.09372235,2.095469685,0.976320692,1.264599293,1.130102359,1.428188305,1.150717352,0.849045262,1.123150914,1.275876423,1.450579426,2.093509659,1.075663222,1.602845388,2.186976921
10-HDA,1.063878591,0.522003072,1.245809948,0.900710549,1.836380193,0.565926534,0.696827748,0.41430366,0.901334194,0.658670004,0.919582702,0.842716839,1.185426386,0.893983677,0.486014093,0.807286083
"10-[(5E)-3,4-Dihydroxy-5-isopropyl-5-hepten-2-yl]-5,6-dihydroxy-7a,9a-dimethylhexadecahydro-3H-benzo[c]indeno[5,4-e]oxepin-3-one",0.497564113,0.583223497,0.776484739,1.213464913,1.843850494,0.650046115,0.645001762,0.744691345,0.921107922,2.067415298,0.571594606,0.662328495,1.446556988,0.706383933,1.082836468,1.004832166
10-oxo-8-decenoic acid,1.669774926,0.937983956,1.20507056,1.43899782,1.477900857,1.539090578,1.40914667,1.884794983,0.782477362,0.695826066,0.466453937,0.700688925,0.860691054,0.859238371,0.427394384,0.441445725
11(E)-Eicosenoic Acid,1.101814845,0.311788209,1.047174158,3.327149425,1.227303281,1.346609136,1.619032376,2.806524333,1.306468384,3.113252068,3.340200531,1.624806394,1.661516405,2.51784052,2.954494657,1.267855853
"11(Z),14(Z)-Eicosadienoic acid",163.7565299,169.6180974,131.2430232,234.6661346,137.4265192,156.5156775,139.8557185,184.9262535,159.2377878,163.6224336,149.9429172,108.2873929,133.8868408,181.969263,151.6112218,176.5262113
12(13)Ep-9-KODE,2.36049311,2.683405043,2.815535549,2.358761286,1.264735989,2.834985678,2.055621821,3.63832108,2.865813136,3.100373206,2.495195656,3.524680851,2.461513857,2.460231763,2.632612166,1.89615798
"12,13-DiHOME",3.214725122,4.462566481,2.840527563,3.460202243,2.865541174,2.517256246,2.326101327,3.102989213,2.56589357,1.637050169,1.641468588,3.03715703,2.857142424,1.31238168,2.711088214,2.982903568
12-HSA,9215.044872,15055.95778,16943.83648,10972.77483,12824.5139,9037.061603,7143.343697,3289.03724,4159.922587,4721.136229,7796.917765,6422.904408,6530.527956,9203.34959,7459.514766,11549.38006
12-Hydroxydodecanoic acid,2.152091098,1.494088723,4.69463836,1.525053632,1.89021251,1.188605074,1.33506441,0.997063954,1.139509909,0.657762446,1.305674592,1.36027599,0.776625967,1.081071853,1.264181614,1.623205539
12-Hydroxylauric acid,9.59993061,7.612722094,17.92704855,12.81238154,8.98949348,6.626816343,6.29285376,6.677696737,6.479867256,5.742703356,4.816028872,7.97701429,6.816050127,6.112533559,7.258734528,9.923024982
12-oxo Phytodienoic Acid,0.176316499,0.272747291,0.166210365,0.179582862,0.182575587,0.176143962,0.185992166,0.189552991,0.149773631,0.165987877,0.231361071,0.179860468,0.16428803,0.23182471,0.212077824,0.190598772
13(S)-HOTrE,16.97805094,15.80020817,17.60559991,11.0689898,7.253860718,6.627590203,12.94853982,20.26520101,9.238058063,9.943132688,12.33205302,8.795953066,10.91142947,10.92847399,10.74091655,5.71053823
13-Heptadecyn-1-ol,0.304055821,0.118557971,0.284791929,0.13301121,0.168448757,0.882569722,1.425693567,0.434713537,0.451262123,0.70986949,0.247398553,1.019027617,0.31464023,0.404001444,0.550592274,0.396436107
13-Hydroxy-9-methoxy-10-oxo-11-octadecenoic acid,1.195630319,2.550602967,1.376258072,1.763492276,2.022324085,1.254000756,1.467716555,0.568591297,2.507527049,1.463682333,1.35606678,2.798197689,0.923426455,1.50083012,0.740891555,1.089233129
13S-hydroxyoctadecadienoic acid,35.9296391,15.73181885,49.73992205,31.48351859,18.23555718,46.01391195,30.13177232,72.88327801,28.75870767,49.71670291,28.49825981,54.31023453,27.47700564,34.0930896,87.09686019,31.13816076
"13Z,16Z-Docosadienoic Acid",1.235294541,7.42441752,0.804356949,2.735176955,1.231394657,1.271846186,1.760192534,4.243703607,1.314938819,3.924029292,7.027104941,1.688944618,1.915521138,4.22888658,3.000119079,1.617196481
14(Z)-Eicosenoic acid,920.9073752,2274.09339,476.6628139,2524.56489,975.6234464,834.9438047,473.2979401,1201.005949,798.5320237,2099.459012,922.1731087,670.2541466,1364.00334,1520.328155,1569.852637,1115.287961
"14,18-Dihydroxy-12-oxo-9,13,15-octadecatrienoic acid",0.482518199,0.513677806,0.489859835,0.539283643,0.563846962,0.437251149,0.521471016,0.497654872,0.417427652,0.564075628,0.557571761,0.48209879,0.517334033,0.614779576,0.545598291,0.496100936
"15-Deoxy-δ12,14-PGJ2",0.135888301,0.203411823,0.166288466,0.166236521,0.129934714,0.138851586,0.142033993,0.167733933,0.140447587,0.154540088,0.19270963,0.150355044,0.143526636,0.177418,0.213357125,0.155770346
15-OxoEDE,1.255518997,0.963842585,0.567987225,0.447981018,0.699819915,0.802467692,0.411701851,1.595612614,0.794970302,2.330176476,0.836207126,0.912373829,0.423650071,1.286589884,2.775907319,0.584604624
15S-hydroxyeicosatrienoic acid,28.67777818,30.07779609,8.590405401,21.51997496,27.63393727,41.65661352,14.02843808,15.1011806,17.62143454,52.23694875,9.915654221,10.6773053,11.14110418,12.77030259,8.064304929,9.481519117
"16-Heptadecyne-1,2,4-triol",0.254190317,0.308544243,0.274901688,0.277420626,0.217100014,0.266336271,0.220846926,0.262312021,0.248820006,0.222597642,0.278178148,0.331945933,0.451350318,0.347073217,0.295917745,0.311846493
16-Hydroxyhexadecanoic acid,6.540591614,9.082782756,6.874264716,7.731049209,7.017042154,6.511188407,5.09915056,5.962133091,5.699897674,7.850372242,5.213000442,9.243487355,5.523056898,4.680197357,7.956127669,6.713362855
16-feruloyloxypalmitic acid,22.29244709,15.19169323,13.90907464,9.271001462,22.81380174,32.51501421,31.63112485,60.26232876,68.39037043,46.93259822,22.527678,52.68790379,55.82904341,31.66592772,47.03526726,30.813072
17(S)-HpDHA,0.161231663,0.176499624,0.143114274,0.151914099,0.744757943,0.22094674,0.257631946,0.155438479,0.16308707,0.139758753,0.166857514,1.165643633,0.125344812,0.169578044,0.225305049,0.144504183
"17,21-Dihydroxypregnenolone",0.131655531,0.190500216,0.152194253,0.159340497,0.125136908,0.126958589,0.137316438,0.157315201,0.125398636,0.145717639,0.185340381,0.145762262,0.139611454,0.165821919,0.207614666,0.157096822
18-β-Glycyrrhetinic acid,0.486255696,0.685590626,0.530152231,1.001113551,0.886374829,0.572406212,0.403420876,0.732099385,0.818897048,0.559826907,0.562420558,0.891330422,0.533200437,0.668489261,0.595886965,0.785781075
1β-Hydroxycholic acid,696.0679341,675.5205805,820.3268576,1172.891861,860.3806154,703.216096,1028.546995,815.9815738,636.675382,595.2979029,482.9978575,612.1719521,833.6984999,635.3482637,641.2023247,718.6724834
"2,2'-Methylenebis(4-methyl-6-tert-butylphenol)",0.61019517,0.691716061,0.721945059,0.710992726,0.524941561,0.61673446,0.859950133,0.74575379,0.507289917,0.664212418,0.91068299,0.622280753,0.627684252,0.64267309,0.909312196,0.7972585
"2,3,4,5-tetrahydrodipicolinic acid",0.967461246,1.633329007,1.256553882,1.611055287,1.774159332,0.49456199,0.940261323,1.13350591,0.837620818,0.814054156,1,1.070563034,0.964111634,1.25683311,1.45822399,1.10108943
"2,3,4,9-Tetrahydro-1H-β-carboline-1,3-dicarboxylic acid",0.079294145,0.112441481,0.086962446,0.097718324,0.075766993,0.077212543,0.081486297,0.09510768,0.073592915,0.085788485,0.102276861,0.084641165,0.087622159,0.114069857,0.115748673,0.085824409
"2,3-Bis(octanoyloxy)propanimidic acid",0.387858556,0.566471376,0.388068135,0.444097231,0.439652168,0.418941971,0.464718395,0.453787097,0.397918248,0.463088513,0.427765923,0.730907413,0.593924449,0.533540978,0.702265696,0.739678603
"2,3-Dihydroxyolean-12-ene-23,28-dioic acid",0.832163465,1.14522055,0.989071497,0.971661817,0.830079676,0.831843216,0.922793497,0.921452609,0.753407398,0.882873428,0.960589735,1.034877344,0.870740437,1.023207312,1.074360768,0.938269985
"2,3-Dimethoxy-5-(7-methoxy-3,4-dihydro-2H-chromen-2-yl)phenol",0.394317037,0.495753975,0.503508639,0.486169437,0.417704452,0.420533942,0.420349736,0.565518053,0.651301532,0.450502388,0.455962647,0.423403244,0.436827168,0.544392415,0.522019554,0.436749366
"2,3-dinor-8-epi-prostaglandin F2α",0.679354811,0.747864149,0.716793742,0.73883662,0.642063272,0.670050288,0.75205739,0.799557464,0.608400453,0.811060766,0.62828716,0.813075562,0.678247245,0.765713153,0.6807796,0.740208626
"2,4,6-Trihydroxy-2-(4-hydroxy-3-methoxybenzyl)-1-benzofuran-3(2H)-one",0.326977418,0.346644136,0.297384129,0.297620139,0.291905733,0.396102935,0.409959459,0.511888817,0.302971164,0.438769576,0.411298516,0.421576736,0.294987091,0.42517614,0.510179471,0.332252457
